fromNode	toNode	weight	direction	fromAltName	toAltName
RB1CC1	POLR2B	0.151310894578307	undirected	NA	NA
RB1CC1	TPR	0.157345542475503	undirected	NA	NA
RB1CC1	MCF2L2	0.185029946794612	undirected	NA	NA
RB1CC1	THRAP3	0.150745728860299	undirected	NA	NA
RB1CC1	SP100	0.171957490660828	undirected	NA	NA
RB1CC1	TOP2B	0.140793356160269	undirected	NA	NA
RB1CC1	STK17B	0.207145593658798	undirected	NA	NA
RB1CC1	STARD7	0.178686409964542	undirected	NA	NA
RB1CC1	CRACD	0.165938618174375	undirected	NA	NA
RB1CC1	TMPO	0.156988620948327	undirected	NA	NA
RB1CC1	CNOT1	0.159035830922912	undirected	NA	NA
RB1CC1	SRSF1	0.158387269675662	undirected	NA	NA
RB1CC1	EPRS1	0.170333595986872	undirected	NA	NA
RB1CC1	LRPPRC	0.161539838611245	undirected	NA	NA
RB1CC1	SCAF11	0.153284315979983	undirected	NA	NA
RB1CC1	IQGAP1	0.149883694297343	undirected	NA	NA
RB1CC1	MCL1	0.15125369732412	undirected	NA	NA
RB1CC1	DDX46	0.155689134837216	undirected	NA	NA
RB1CC1	FADS1	0.151901747720866	undirected	NA	NA
RB1CC1	PDCD4	0.168105960386174	undirected	NA	NA
RB1CC1	HNRNPDL	0.161226857315544	undirected	NA	NA
RB1CC1	ZNF146	0.158673799243045	undirected	NA	NA
RB1CC1	MALT1	0.152382260064688	undirected	NA	NA
RB1CC1	RESF1	0.156167270794671	undirected	NA	NA
RB1CC1	IKZF1	0.17764066795678	undirected	NA	NA
RB1CC1	FNBP1	0.154981318383061	undirected	NA	NA
RB1CC1	PRPF40A	0.161871367382369	undirected	NA	NA
RB1CC1	SAMD9	0.159131847839414	undirected	NA	NA
RB1CC1	DDX3X	0.15810752473622	undirected	NA	NA
POLR2B	TPR	0.137436380369974	undirected	NA	NA
POLR2B	MCF2L2	0.155097348383804	undirected	NA	NA
POLR2B	THRAP3	0.152694278041236	undirected	NA	NA
POLR2B	SP100	0.159047865976517	undirected	NA	NA
POLR2B	STK17B	0.20260159640593	undirected	NA	NA
POLR2B	STARD7	0.157295416568956	undirected	NA	NA
POLR2B	CRACD	0.160961243782108	undirected	NA	NA
POLR2B	TMPO	0.111346860263557	undirected	NA	NA
POLR2B	CNOT1	0.107092282725775	undirected	NA	NA
POLR2B	SRSF1	0.148112703211283	undirected	NA	NA
POLR2B	EPRS1	0.15946975522724	undirected	NA	NA
POLR2B	LRPPRC	0.155362063410074	undirected	NA	NA
POLR2B	SCAF11	0.106024428842432	undirected	NA	NA
POLR2B	IQGAP1	0.15974601591569	undirected	NA	NA
POLR2B	MCL1	0.136777468464409	undirected	NA	NA
POLR2B	DDX46	0.162956766304247	undirected	NA	NA
POLR2B	FADS1	0.123223346824449	undirected	NA	NA
POLR2B	PDCD4	0.157734573940619	undirected	NA	NA
POLR2B	HNRNPDL	0.14079132378371	undirected	NA	NA
POLR2B	ZNF146	0.143484523555203	undirected	NA	NA
POLR2B	MALT1	0.13431850668478	undirected	NA	NA
POLR2B	RESF1	0.146601531073291	undirected	NA	NA
POLR2B	IKZF1	0.185348072380876	undirected	NA	NA
POLR2B	FNBP1	0.168833987432142	undirected	NA	NA
POLR2B	PRPF40A	0.139052374282707	undirected	NA	NA
POLR2B	SAMD9	0.150234190837011	undirected	NA	NA
POLR2B	DDX3X	0.141261923995362	undirected	NA	NA
TPR	MCF2L2	0.1650985551553	undirected	NA	NA
TPR	THRAP3	0.163305612270467	undirected	NA	NA
TPR	SP100	0.178418168878306	undirected	NA	NA
TPR	TOP2B	0.125236453656989	undirected	NA	NA
TPR	STK17B	0.209648516147582	undirected	NA	NA
TPR	STARD7	0.164745261454109	undirected	NA	NA
TPR	CRACD	0.166902246883509	undirected	NA	NA
TPR	TMPO	0.120381490350114	undirected	NA	NA
TPR	CNOT1	0.1323817457256	undirected	NA	NA
TPR	SRSF1	0.146620035791899	undirected	NA	NA
TPR	EPRS1	0.168160613998212	undirected	NA	NA
TPR	LRPPRC	0.162874141359476	undirected	NA	NA
TPR	SCAF11	0.149436015276722	undirected	NA	NA
