fromNode	toNode	weight	direction	fromAltName	toAltName
PHLDB1	CROCC	0.171651206347478	undirected	NA	NA
PHLDB1	BICRA	0.1445869823777	undirected	NA	NA
PHLDB1	ISOC2	0.112782479161138	undirected	NA	NA
PHLDB1	CHFR	0.149862561633177	undirected	NA	NA
PHLDB1	LLGL2	0.138866234436449	undirected	NA	NA
PHLDB1	RAPGEF3	0.168194670721842	undirected	NA	NA
PHLDB1	GGA1	0.127397428879806	undirected	NA	NA
PHLDB1	TSC2	0.120866030898172	undirected	NA	NA
PHLDB1	ATG2A	0.13648932349845	undirected	NA	NA
PHLDB1	ZBTB47	0.130013885724743	undirected	NA	NA
PHLDB1	COQ8B	0.144258107396353	undirected	NA	NA
PHLDB1	EML2	0.162190106504053	undirected	NA	NA
PHLDB1	DOCK6	0.145129651111331	undirected	NA	NA
PHLDB1	CASZ1	0.146530331616613	undirected	NA	NA
PHLDB1	CC2D1A	0.109244301612303	undirected	NA	NA
PHLDB1	AGAP3	0.165822942543139	undirected	NA	NA
PHLDB1	HSPG2	0.166446895958699	undirected	NA	NA
PHLDB1	OBSCN	0.17264235680311	undirected	NA	NA
PHLDB1	RGS12	0.147382820348294	undirected	NA	NA
PHLDB1	RRP1	0.128539214126764	undirected	NA	NA
PHLDB1	NCKAP5L	0.16219049197357	undirected	NA	NA
PHLDB1	LTBP3	0.152128155154092	undirected	NA	NA
PHLDB1	SCRIB	0.141173415732707	undirected	NA	NA
PHLDB1	EHMT1	0.118309047450877	undirected	NA	NA
PHLDB1	TXNRD2	0.143497478441428	undirected	NA	NA
PHLDB1	ZNF316	0.134397467617053	undirected	NA	NA
PHLDB1	ENSG00000280441	0.159507240652898	undirected	NA	NA
CROCC	BICRA	0.178902649323929	undirected	NA	NA
CROCC	ISOC2	0.120963221556133	undirected	NA	NA
CROCC	CHFR	0.165327057340232	undirected	NA	NA
CROCC	LLGL2	0.169449227904841	undirected	NA	NA
CROCC	RAPGEF3	0.175236996701477	undirected	NA	NA
CROCC	GGA1	0.147769381281096	undirected	NA	NA
CROCC	TSC2	0.155186983967623	undirected	NA	NA
CROCC	TIMM44	0.101654688956268	undirected	NA	NA
CROCC	ATG2A	0.163678675029637	undirected	NA	NA
CROCC	ZBTB47	0.135920746340769	undirected	NA	NA
CROCC	COQ8B	0.174097471109391	undirected	NA	NA
CROCC	EML2	0.167409621641294	undirected	NA	NA
CROCC	DOCK6	0.155170277650856	undirected	NA	NA
CROCC	CASZ1	0.191626270351506	undirected	NA	NA
CROCC	CC2D1A	0.128147129467579	undirected	NA	NA
CROCC	AGAP3	0.164798263368203	undirected	NA	NA
CROCC	HSPG2	0.183573319481839	undirected	NA	NA
CROCC	OBSCN	0.201624250311253	undirected	NA	NA
CROCC	RGS12	0.180248710459312	undirected	NA	NA
CROCC	RRP1	0.150653249916585	undirected	NA	NA
CROCC	NCKAP5L	0.186755320005981	undirected	NA	NA
CROCC	LTBP3	0.183273879037511	undirected	NA	NA
CROCC	SCRIB	0.161603139163008	undirected	NA	NA
CROCC	EHMT1	0.126788395261862	undirected	NA	NA
CROCC	TXNRD2	0.168438450940819	undirected	NA	NA
CROCC	ZNF316	0.164320752372818	undirected	NA	NA
CROCC	ENSG00000280441	0.179266501294867	undirected	NA	NA
BICRA	ISOC2	0.109179837865819	undirected	NA	NA
BICRA	CHFR	0.152532328124957	undirected	NA	NA
BICRA	LLGL2	0.147872386058738	undirected	NA	NA
BICRA	RAPGEF3	0.151734187330171	undirected	NA	NA
BICRA	GGA1	0.132900587750992	undirected	NA	NA
BICRA	TSC2	0.148014699178088	undirected	NA	NA
BICRA	TIMM44	0.102748192363202	undirected	NA	NA
BICRA	ATG2A	0.147946933688473	undirected	NA	NA
BICRA	ZBTB47	0.123518874093164	undirected	NA	NA
BICRA	COQ8B	0.151314549098975	undirected	NA	NA
BICRA	EML2	0.152401213733568	undirected	NA	NA
BICRA	DOCK6	0.141236341607433	undirected	NA	NA
BICRA	CASZ1	0.162115332854262	undirected	NA	NA
BICRA	CC2D1A	0.121818757866645	undirected	NA	NA
BICRA	AGAP3	0.167533201868967	undirected	NA	NA
BICRA	HSPG2	0.165261784256115	undirected	NA	NA
BICRA	OBSCN	0.181390600103135	undirected	NA	NA
BICRA	RGS12	0.149353561220942	undirected	NA	NA
BICRA	RRP1	0.132313194538462	undirected	NA	NA
BICRA	NCKAP5L	0.168442163413733	undirected	NA	NA
BICRA	LTBP3	0.15174288621393	undirected	NA	NA
BICRA	SCRIB	0.157365178646665	undirected	NA	NA
BICRA	EHMT1	0.119306176955161	undirected	NA	NA
BICRA	TXNRD2	0.142989173689277	undirected	NA	NA
BICRA	ZNF316	0.146259634717385	undirected	NA	NA
BICRA	ENSG00000280441	0.147370124453966	undirected	NA	NA
ISOC2	CHFR	0.10441597521518	undirected	NA	NA
ISOC2	LLGL2	0.115149058992425	undirected	NA	NA
ISOC2	RAPGEF3	0.118780735441638	undirected	NA	NA
ISOC2	GGA1	0.106407336254385	undirected	NA	NA
ISOC2	TSC2	0.109350164831862	undirected	NA	NA
ISOC2	TIMM44	0.119974569017352	undirected	NA	NA
ISOC2	ATG2A	0.116804103643787	undirected	NA	NA
ISOC2	ZBTB47	0.123587946451458	undirected	NA	NA
ISOC2	COQ8B	0.110626181873933	undirected	NA	NA
ISOC2	EML2	0.114253306331841	undirected	NA	NA
ISOC2	DOCK6	0.121412024208957	undirected	NA	NA
ISOC2	CASZ1	0.114830608571181	undirected	NA	NA
ISOC2	CC2D1A	0.108137273166063	undirected	NA	NA
ISOC2	AGAP3	0.143420810596826	undirected	NA	NA
ISOC2	HSPG2	0.110244833194861	undirected	NA	NA
ISOC2	OBSCN	0.103973579157653	undirected	NA	NA
ISOC2	RGS12	0.117049640732715	undirected	NA	NA
ISOC2	RRP1	0.122375509668397	undirected	NA	NA
ISOC2	LTBP3	0.112468427757661	undirected	NA	NA
ISOC2	SCRIB	0.129627722064553	undirected	NA	NA
ISOC2	EHMT1	0.126169358904143	undirected	NA	NA
ISOC2	TXNRD2	0.121165336838649	undirected	NA	NA
ISOC2	ZNF316	0.114998909279908	undirected	NA	NA
ISOC2	ENSG00000267426	0.126157751953834	undirected	NA	NA
ISOC2	ENSG00000280441	0.110614414716356	undirected	NA	NA
CHFR	LLGL2	0.146946065649908	undirected	NA	NA
CHFR	RAPGEF3	0.14998668913214	undirected	NA	NA
CHFR	GGA1	0.137407082658608	undirected	NA	NA
CHFR	TSC2	0.134634269713352	undirected	NA	NA
CHFR	ATG2A	0.144699405847496	undirected	NA	NA
CHFR	ZBTB47	0.123469018080943	undirected	NA	NA
CHFR	COQ8B	0.154872230256072	undirected	NA	NA
CHFR	EML2	0.153696064026057	undirected	NA	NA
CHFR	DOCK6	0.128380274526212	undirected	NA	NA
CHFR	CASZ1	0.157245551861555	undirected	NA	NA
CHFR	CC2D1A	0.121154523233086	undirected	NA	NA
CHFR	AGAP3	0.144596248491141	undirected	NA	NA
CHFR	HSPG2	0.152085210791855	undirected	NA	NA
CHFR	OBSCN	0.172343943652353	undirected	NA	NA
CHFR	RGS12	0.151692444051802	undirected	NA	NA
CHFR	RRP1	0.134542381215188	undirected	NA	NA
CHFR	NCKAP5L	0.173607078952887	undirected	NA	NA
CHFR	LTBP3	0.156898452772628	undirected	NA	NA
CHFR	SCRIB	0.136735993569948	undirected	NA	NA
CHFR	EHMT1	0.115676644465545	undirected	NA	NA
CHFR	TXNRD2	0.146626331171635	undirected	NA	NA
CHFR	ZNF316	0.15065541435528	undirected	NA	NA
CHFR	ENSG00000280441	0.151070153209787	undirected	NA	NA
LLGL2	RAPGEF3	0.153048462839084	undirected	NA	NA
LLGL2	GGA1	0.121939259369376	undirected	NA	NA
LLGL2	TSC2	0.123593188043885	undirected	NA	NA
LLGL2	TIMM44	0.109977478238398	undirected	NA	NA
LLGL2	ATG2A	0.137545735892819	undirected	NA	NA
LLGL2	ZBTB47	0.123992156821975	undirected	NA	NA
LLGL2	COQ8B	0.135305361337936	undirected	NA	NA
LLGL2	EML2	0.152811162904323	undirected	NA	NA
LLGL2	DOCK6	0.124690405226076	undirected	NA	NA
LLGL2	CASZ1	0.13665445190724	undirected	NA	NA
LLGL2	CC2D1A	0.115226642308114	undirected	NA	NA
LLGL2	AGAP3	0.165139675531009	undirected	NA	NA
LLGL2	HSPG2	0.155285088891751	undirected	NA	NA
LLGL2	OBSCN	0.163257110680278	undirected	NA	NA
LLGL2	RGS12	0.137388126076307	undirected	NA	NA
LLGL2	RRP1	0.127279709121442	undirected	NA	NA
LLGL2	NCKAP5L	0.153235706329176	undirected	NA	NA
LLGL2	LTBP3	0.149588272440783	undirected	NA	NA
LLGL2	SCRIB	0.150093449280325	undirected	NA	NA
LLGL2	EHMT1	0.126900365466371	undirected	NA	NA
LLGL2	TXNRD2	0.145504525725	undirected	NA	NA
LLGL2	ZNF316	0.139966798714542	undirected	NA	NA
LLGL2	ENSG00000267426	0.105311889944674	undirected	NA	NA
LLGL2	ENSG00000280441	0.141958278008205	undirected	NA	NA
RAPGEF3	GGA1	0.13483354440924	undirected	NA	NA
RAPGEF3	TSC2	0.130894397979581	undirected	NA	NA
RAPGEF3	ATG2A	0.146317635305106	undirected	NA	NA
RAPGEF3	ZBTB47	0.137926417755591	undirected	NA	NA
RAPGEF3	COQ8B	0.160587782112746	undirected	NA	NA
RAPGEF3	EML2	0.165944080548156	undirected	NA	NA
RAPGEF3	DOCK6	0.15230262731726	undirected	NA	NA
RAPGEF3	CASZ1	0.163562341846204	undirected	NA	NA
RAPGEF3	CC2D1A	0.114562738496769	undirected	NA	NA
RAPGEF3	AGAP3	0.165467408404581	undirected	NA	NA
RAPGEF3	HSPG2	0.168523379668751	undirected	NA	NA
RAPGEF3	OBSCN	0.178065669899756	undirected	NA	NA
RAPGEF3	RGS12	0.168676955838955	undirected	NA	NA
RAPGEF3	RRP1	0.143708834196576	undirected	NA	NA
RAPGEF3	NCKAP5L	0.167165366656905	undirected	NA	NA
RAPGEF3	LTBP3	0.163748485598508	undirected	NA	NA
RAPGEF3	SCRIB	0.141811134019431	undirected	NA	NA
RAPGEF3	EHMT1	0.118701789579571	undirected	NA	NA
RAPGEF3	TXNRD2	0.156228327355571	undirected	NA	NA
RAPGEF3	ZNF316	0.150508527047143	undirected	NA	NA
RAPGEF3	ENSG00000280441	0.168055821102845	undirected	NA	NA
GGA1	TSC2	0.119193192285441	undirected	NA	NA
GGA1	TIMM44	0.102097040982497	undirected	NA	NA
GGA1	ATG2A	0.127109106479314	undirected	NA	NA
GGA1	ZBTB47	0.117170212206832	undirected	NA	NA
GGA1	COQ8B	0.125593508512625	undirected	NA	NA
